_id,perno,metadata_platform,metadata_write_ts,metadata_time_zone,metadata_write_local_dt_year,metadata_write_local_dt_month,metadata_write_local_dt_day,metadata_write_local_dt_hour,metadata_write_local_dt_minute,metadata_write_local_dt_second,metadata_write_local_dt_weekday,metadata_write_local_dt_timezone,metadata_write_fmt_time,data_source,data_end_ts,data_end_local_dt_year,data_end_local_dt_month,data_end_local_dt_day,data_end_local_dt_hour,data_end_local_dt_minute,data_end_local_dt_second,data_end_local_dt_weekday,data_end_local_dt_timezone,data_end_fmt_time,data_end_loc_type,data_raw_trip,data_start_ts,data_start_local_dt_year,data_start_local_dt_month,data_start_local_dt_day,data_start_local_dt_hour,data_start_local_dt_minute,data_start_local_dt_second,data_start_local_dt_weekday,data_start_local_dt_timezone,data_start_fmt_time,data_start_loc_type,data_duration,data_distance,data_start_place,data_end_place,data_cleaned_trip,data_user_input_mode_confirm,data_user_input_purpose_confirm,data_user_input_replaced_mode,data_end_loc_longitude,data_end_loc_latitude,data_start_loc_longitude,data_start_loc_latitude,data_distance_miles,start_loc_geom_nrel,end_loc_geom_nrel,start_loc_geom_nrel_zipcode,end_loc_geom_nrel_zipcode
600533285e173ffb99e07646,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,21,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,21,,,,5,America/Denver,,Point,5fb972f63e32f8ee142d5c6f,,2020,11,21,,,,5,America/Denver,,Point,313.8029999732971,188.65952957826667,5fb972f73e32f8ee142d5c97,5fb972f73e32f8ee142d5c98,5fb972f73e32f8ee142d5c88,skateboard,meal,same_mode,,,,,0.11722756055357715,,,,
600533285e173ffb99e07647,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,24,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,24,,,,1,America/Denver,,Point,5fbd91ad658f41fe8f59e16a,,2020,11,24,,,,1,America/Denver,,Point,2570.906000137329,25030.11335840917,5fbd91ae658f41fe8f59e1b2,5fbd91ae658f41fe8f59e1b3,5fbd91ad658f41fe8f59e17a,shared_ride,personal_med,train,,,,,15.552986567628064,,,,
600533285e173ffb99e07648,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,24,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,24,,,,1,America/Denver,,Point,5fbdadc4de3cd2b3e49b2890,,2020,11,24,,,,1,America/Denver,,Point,349.13320875167847,597.6713532263736,5fbd91ae658f41fe8f59e1b3,5fbdadc5de3cd2b3e49b28a7,5fbdadc4de3cd2b3e49b2897,walk,meal,same_mode,,,,,0.37137564642562493,,,,
600533285e173ffb99e07649,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,25,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,25,,,,2,America/Denver,,Point,5fbeff49f8e05e73340a5ebe,,2020,11,25,,,,2,America/Denver,,Point,2797.941846370697,18181.305306011942,5fbdadc5de3cd2b3e49b28a7,5fbeff4bf8e05e73340a5f59,5fbeff4af8e05e73340a5ed8,train,personal_med,same_mode,,,,,11.297335859301946,,,,
600533285e173ffb99e0764a,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,25,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,25,,,,2,America/Denver,,Point,5fbeff49f8e05e73340a5ec0,,2020,11,25,,,,2,America/Denver,,Point,391.118499994278,741.3322284757451,5fbeff4bf8e05e73340a5f59,5fbeff4bf8e05e73340a5f5a,5fbeff4bf8e05e73340a5f47,skateboard,shopping,same_mode,,,,,0.4606423481402022,,,,
600533285e173ffb99e0764b,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,25,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,25,,,,2,America/Denver,,Point,5fbf0d60b0a578a8e13eaeb6,,2020,11,25,,,,2,America/Denver,,Point,898.1461389064789,1912.2623597833176,5fbeff4bf8e05e73340a5f5a,5fbf0d60b0a578a8e13eaf16,5fbf0d60b0a578a8e13eaec4,skateboard,transit_transfer,same_mode,,,,,1.1882243747609198,,,,
600533285e173ffb99e0764c,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,25,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,25,,,,2,America/Denver,,Point,5fbf0d60b0a578a8e13eaeb8,,2020,11,25,,,,2,America/Denver,,Point,1302.4597606658936,8856.101331305721,5fbf0d60b0a578a8e13eaf16,5fbf0d60b0a578a8e13eaf17,5fbf0d60b0a578a8e13eaee6,train,transit_transfer,same_mode,,,,,5.502924540334767,,,,
600533285e173ffb99e0764d,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,25,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,25,,,,2,America/Denver,,Point,5fbf1b6de7c3472d21eb2136,,2020,11,25,,,,2,America/Denver,,Point,640.9941504001617,6126.753192627624,5fbf0d60b0a578a8e13eaf17,5fbf1b6fe7c3472d21eb21a1,5fbf1b6ee7c3472d21eb2148,train,home,same_mode,,,,,3.80698675805622,,,,
600533285e173ffb99e0764e,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,25,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,25,,,,2,America/Denver,,Point,5fbf1b6de7c3472d21eb2138,,2020,11,25,,,,2,America/Denver,,Point,804.4659998416901,816.3667949119304,5fbf1b6fe7c3472d21eb21a1,5fbf1b6fe7c3472d21eb21a2,5fbf1b6ee7c3472d21eb2162,bus,home,same_mode,,,,,0.5072666517212211,,,,
600533285e173ffb99e0764f,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,25,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,25,,,,2,America/Denver,,Point,5fbf1b6de7c3472d21eb213a,,2020,11,25,,,,2,America/Denver,,Point,729.7102673053741,6578.457283343106,5fbf1b6fe7c3472d21eb21a2,5fbf1b6fe7c3472d21eb21a3,5fbf1b6fe7c3472d21eb2181,train,shopping,same_mode,,,,,4.087662580608189,,,,
